x,y,z,interval,sample,frame
0.59823,-0.07066,0.88921,1,50.7,50.7
0.58698,-0.09524,0.88373,1,50.8,50.8
0.57674,-0.1199,0.87828,1,50.9,50.9
0.56824,-0.14462,0.87242,1,51.0,51.0
0.56205,-0.16934,0.86586,1,51.1,51.1
0.55798,-0.19375,0.85862,1,51.2,51.2
0.55567,-0.21748,0.85079,1,51.3,51.3
0.55475,-0.24014,0.84251,1,51.4,51.4
0.55485,-0.26136,0.83387,1,51.5,51.5
0.55562,-0.28076,0.82498,1,51.6,51.6
0.55668,-0.29797,0.81597,1,51.7,51.7
0.55768,-0.3126,0.80693,1,51.8,51.8
0.55824,-0.32428,0.79798,1,51.9,51.9
0.558,-0.33263,0.78923,1,52.0,52.0
0.5567,-0.33741,0.78075,1,52.1,52.1
0.55452,-0.33892,0.77241,1,52.2,52.2
0.55173,-0.33756,0.76407,1,52.3,52.3
0.54861,-0.33378,0.75555,1,52.4,52.4
0.54544,-0.32799,0.74671,1,52.5,52.5
0.5425,-0.32061,0.73738,1,52.6,52.6
0.54007,-0.31209,0.7274,1,52.7,52.7
0.53843,-0.30283,0.71662,1,52.8,52.8
0.53785,-0.29327,0.70486,1,52.9,52.9
0.53862,-0.28382,0.69198,1,53.0,53.0
0.54092,-0.27483,0.67787,1,53.1,53.1
0.54454,-0.26625,0.66266,1,53.2,53.2
0.54919,-0.25797,0.64653,1,53.3,53.3
0.55457,-0.24986,0.62968,1,53.4,53.4
0.56038,-0.24179,0.61228,1,53.5,53.5
0.56632,-0.23364,0.59452,1,53.6,53.6
0.57209,-0.22529,0.5766,1,53.7,53.7
0.5774,-0.2166,0.55868,1,53.8,53.8
0.58195,-0.20746,0.54096,1,53.9,53.9
0.58544,-0.19774,0.52363,1,54.0,54.0
0.58763,-0.18736,0.5068,1,54.1,54.1
0.58855,-0.17645,0.49027,1,54.2,54.2
0.5883,-0.16519,0.47378,1,54.3,54.3
0.58697,-0.15374,0.45707,1,54.4,54.4
0.58465,-0.1423,0.43988,1,54.5,54.5
0.58142,-0.13102,0.42193,1,54.6,54.6
0.57739,-0.12009,0.40298,1,54.7,54.7
0.57264,-0.10969,0.38274,1,54.8,54.8
0.56726,-0.09998,0.36096,1,54.9,54.9
0.56136,-0.09114,0.33737,1,55.0,55.0
0.55498,-0.08332,0.31186,1,55.1,55.1
0.54805,-0.07656,0.2849,1,55.2,55.2
0.54049,-0.07086,0.2571,1,55.3,55.3
0.53217,-0.06623,0.22909,1,55.4,55.4
0.523,-0.06267,0.20147,1,55.5,55.5
0.51288,-0.06019,0.17488,1,55.6,55.6
0.50171,-0.0588,0.14992,1,55.7,55.7
0.48938,-0.05851,0.12721,1,55.8,55.8
0.47578,-0.05931,0.10737,1,55.9,55.9
0.46083,-0.06123,0.09103,1,56.0,56.0
0.44453,-0.06415,0.07852,1,56.1,56.1
0.42745,-0.06755,0.06915,1,56.2,56.2
0.41026,-0.0708,0.06192,1,56.3,56.3
0.39362,-0.07327,0.05587,1,56.4,56.4
0.37821,-0.07432,0.05,1,56.5,56.5
0.36472,-0.07332,0.04335,1,56.6,56.6
0.35381,-0.06964,0.03493,1,56.7,56.7
0.34616,-0.06264,0.02376,1,56.8,56.8
0.34245,-0.0517,0.00887,1,56.9,56.9
0.34334,-0.03618,-0.01073,1,57.0,57.0
0.34917,-0.01577,-0.03571,1,57.1,57.1
0.35885,0.00854,-0.06559,1,57.2,57.2
0.37096,0.03541,-0.09956,1,57.3,57.3
0.38407,0.06354,-0.13683,1,57.4,57.4
0.39674,0.09159,-0.1766,1,57.5,57.5
0.40754,0.11825,-0.21809,1,57.6,57.6
0.41506,0.1422,-0.2605,1,57.7,57.7
0.41785,0.16212,-0.30303,1,57.8,57.8
0.41448,0.17669,-0.34489,1,57.9,57.9
0.40354,0.18458,-0.38529,1,58.0,58.0
0.38407,0.18488,-0.42356,1,58.1,58.1
0.3571,0.1783,-0.4596,1,58.2,58.2
0.32413,0.16595,-0.49345,1,58.3,58.3
0.28667,0.14895,-0.52512,1,58.4,58.4
0.24623,0.12842,-0.55464,1,58.5,58.5
0.20432,0.10547,-0.58205,1,58.6,58.6
0.16245,0.08121,-0.60737,1,58.7,58.7
0.12211,0.05675,-0.63064,1,58.8,58.8
0.08483,0.03322,-0.65187,1,58.9,58.9
0.0521,0.01173,-0.67111,1,59.0,59.0
0.02502,-0.00685,-0.68839,1,59.1,59.1
0.00299,-0.02264,-0.70386,1,59.2,59.2
-0.015,-0.03601,-0.71767,1,59.3,59.3
-0.02998,-0.04732,-0.72998,1,59.4,59.4
-0.04294,-0.05692,-0.74094,1,59.5,59.5
-0.05492,-0.06519,-0.75072,1,59.6,59.6
-0.06692,-0.07249,-0.75948,1,59.7,59.7
-0.07996,-0.07917,-0.76736,1,59.8,59.8
-0.09505,-0.08561,-0.77452,1,59.9,59.9
-0.11321,-0.09216,-0.78113,1,60.0,60.0
-0.13518,-0.09916,-0.78734,1,60.1,60.1
-0.16063,-0.10679,-0.79333,1,60.2,60.2
-0.18894,-0.11521,-0.79927,1,60.3,60.3
-0.21952,-0.12456,-0.80534,1,60.4,60.4
-0.25174,-0.13501,-0.81172,1,60.5,60.5
-0.28501,-0.1467,-0.81858,1,60.6,60.6
-0.31871,-0.15978,-0.82609,1,60.7,60.7
-0.35224,-0.17442,-0.83445,1,60.8,60.8
-0.38499,-0.19076,-0.84381,1,60.9,60.9
-0.41635,-0.20895,-0.85436,1,61.0,61.0
-0.44585,-0.22907,-0.8662,1,61.1,61.1
-0.47359,-0.25083,-0.8791,1,61.2,61.2
-0.49981,-0.27389,-0.89277,1,61.3,61.3
-0.52476,-0.29789,-0.9069,1,61.4,61.4
-0.54867,-0.32247,-0.9212,1,61.5,61.5
-0.57178,-0.34728,-0.93537,1,61.6,61.6
-0.59433,-0.37195,-0.94911,1,61.7,61.7
-0.61656,-0.39613,-0.96211,1,61.8,61.8
-0.63872,-0.41946,-0.97409,1,61.9,61.9
-0.66104,-0.44159,-0.98474,1,62.0,62.0
-0.68371,-0.46221,-0.99383,1,62.1,62.1
-0.70673,-0.48118,-1.00146,1,62.2,62.2
-0.73004,-0.49843,-1.00776,1,62.3,62.3
-0.75358,-0.51389,-1.01289,1,62.4,62.4
-0.77731,-0.52746,-1.01702,1,62.5,62.5
-0.80117,-0.53907,-1.02028,1,62.6,62.6
-0.8251,-0.54864,-1.02284,1,62.7,62.7
-0.84905,-0.55608,-1.02485,1,62.8,62.8
-0.87295,-0.56132,-1.02647,1,62.9,62.9
-0.89677,-0.56428,-1.02784,1,63.0,63.0
-0.92042,-0.56493,-1.02915,1,63.1,63.1
-0.94378,-0.56348,-1.03071,1,63.2,63.2
-0.96667,-0.56018,-1.03284,1,63.3,63.3
-0.98896,-0.5553,-1.03588,1,63.4,63.4
-1.01048,-0.5491,-1.04017,1,63.5,63.5
-1.03109,-0.54183,-1.04602,1,63.6,63.6
-1.05063,-0.53375,-1.05378,1,63.7,63.7
-1.06894,-0.52513,-1.06377,1,63.8,63.8
-1.08587,-0.51623,-1.07633,1,63.9,63.9
-1.10128,-0.5073,-1.09179,1,64.0,64.0
-1.11495,-0.4985,-1.11035,1,64.1,64.1
-1.12656,-0.4896,-1.13168,1,64.2,64.2
-1.13572,-0.48026,-1.1553,1,64.3,64.3
-1.14204,-0.47016,-1.18076,1,64.4,64.4
-1.14514,-0.45894,-1.20758,1,64.5,64.5
-1.14464,-0.44627,-1.23531,1,64.6,64.6
-1.14016,-0.43183,-1.26346,1,64.7,64.7
-1.1313,-0.41527,-1.29159,1,64.8,64.8
-1.1177,-0.39626,-1.31921,1,64.9,64.9
-1.09895,-0.37446,-1.34587,1,65.0,65.0
-1.07488,-0.34967,-1.37124,1,65.1,65.1
-1.04603,-0.32224,-1.39553,1,65.2,65.2
-1.01314,-0.29263,-1.41912,1,65.3,65.3
-0.97695,-0.26133,-1.44236,1,65.4,65.4
-0.93821,-0.22881,-1.46562,1,65.5,65.5
-0.89764,-0.19554,-1.48926,1,65.6,65.6
-0.85599,-0.16201,-1.51363,1,65.7,65.7
-0.814,-0.12869,-1.53911,1,65.8,65.8
-0.77241,-0.09605,-1.56606,1,65.9,65.9
-0.73196,-0.06457,-1.59483,1,66.0,66.0
-0.69321,-0.03465,-1.62562,1,66.1,66.1
-0.656,-0.00634,-1.65791,1,66.2,66.2
-0.62001,0.02037,-1.69102,1,66.3,66.3
-0.58488,0.04551,-1.72427,1,66.4,66.4
-0.5503,0.06909,-1.75698,1,66.5,66.5
-0.51592,0.09114,-1.78845,1,66.6,66.6
-0.4814,0.11168,-1.81801,1,66.7,66.7
-0.44643,0.13073,-1.84497,1,66.8,66.8
-0.41065,0.14831,-1.86865,1,66.9,66.9
-0.37374,0.16443,-1.88836,1,67.0,67.0
-0.33553,0.17913,-1.90353,1,67.1,67.1
-0.29661,0.1924,-1.91401,1,67.2,67.2
-0.25772,0.20427,-1.91977,1,67.3,67.3
-0.2196,0.21474,-1.92077,1,67.4,67.4
-0.18302,0.22383,-1.91696,1,67.5,67.5
-0.14872,0.23155,-1.90832,1,67.6,67.6
-0.11744,0.2379,-1.8948,1,67.7,67.7
-0.08995,0.24289,-1.87638,1,67.8,67.8
-0.06699,0.24655,-1.853,1,67.9,67.9
-0.0493,0.24888,-1.82464,1,68.0,68.0
-0.03738,0.24993,-1.79138,1,68.1,68.1
-0.03059,0.24994,-1.75382,1,68.2,68.2
-0.02804,0.24919,-1.71268,1,68.3,68.3
-0.02884,0.24794,-1.66868,1,68.4,68.4
-0.03209,0.24649,-1.62253,1,68.5,68.5
-0.0369,0.2451,-1.57496,1,68.6,68.6
-0.04237,0.24405,-1.5267,1,68.7,68.7
-0.04761,0.24362,-1.47845,1,68.8,68.8
-0.05173,0.24409,-1.43094,1,68.9,68.9
-0.05383,0.24573,-1.38489,1,69.0,69.0
-0.0534,0.24871,-1.34077,1,69.1,69.1
-0.05145,0.2527,-1.29808,1,69.2,69.2
-0.04937,0.25729,-1.25606,1,69.3,69.3
-0.04858,0.26205,-1.21395,1,69.4,69.4
-0.05045,0.26655,-1.171,1,69.5,69.5
-0.0564,0.27036,-1.12646,1,69.6,69.6
-0.06781,0.27306,-1.07956,1,69.7,69.7
-0.08608,0.27422,-1.02955,1,69.8,69.8
-0.11262,0.27341,-0.97568,1,69.9,69.9
-0.1488,0.2702,-0.91719,1,70.0,70.0
-0.19535,0.26444,-0.85352,1,70.1,70.1
-0.25023,0.25707,-0.78493,1,70.2,70.2
-0.31071,0.24931,-0.71187,1,70.3,70.3
-0.37406,0.24238,-0.63479,1,70.4,70.4
-0.43756,0.23749,-0.55415,1,70.5,70.5
-0.49848,0.23586,-0.47039,1,70.6,70.6
-0.5541,0.23871,-0.38397,1,70.7,70.7
-0.6017,0.24724,-0.29534,1,70.8,70.8
-0.63853,0.26268,-0.20495,1,70.9,70.9
-0.66189,0.28625,-0.11326,1,71.0,71.0
-0.66988,0.31876,-0.02031,1,71.1,71.1
-0.664,0.35945,0.07545,1,71.2,71.2
-0.64655,0.40716,0.17597,1,71.3,71.3
-0.61989,0.46072,0.28321,1,71.4,71.4
-0.58632,0.51898,0.39912,1,71.5,71.5
-0.54818,0.58078,0.52566,1,71.6,71.6
-0.50779,0.64495,0.66478,1,71.7,71.7
-0.46748,0.71033,0.81845,1,71.8,71.8
-0.42957,0.77576,0.98861,1,71.9,71.9
-0.3964,0.84009,1.17721,1,72.0,72.0
-0.36961,0.90213,1.38466,1,72.1,72.1
-0.34819,0.96065,1.60506,1,72.2,72.2
-0.33042,1.01441,1.83096,1,72.3,72.3
-0.31461,1.06214,2.0549,1,72.4,72.4
-0.29907,1.10261,2.26945,1,72.5,72.5
-0.28209,1.13456,2.46714,1,72.6,72.6
-0.26197,1.15675,2.64052,1,72.7,72.7
-0.23702,1.16792,2.78214,1,72.8,72.8
-0.20554,1.16683,2.88455,1,72.9,72.9
-0.16582,1.15223,2.9403,1,73.0,73.0
-0.11694,1.12334,2.94408,1,73.1,73.1
-0.06106,1.08131,2.89912,1,73.2,73.2
-0.00108,1.02773,2.81082,1,73.3,73.3
0.06005,0.96422,2.68455,1,73.4,73.4
0.11942,0.89239,2.5257,1,73.5,73.5
0.17411,0.81385,2.33965,1,73.6,73.6
0.2212,0.7302,2.13179,1,73.7,73.7
0.25775,0.64308,1.9075,1,73.8,73.8
0.28085,0.55407,1.67216,1,73.9,73.9
0.28757,0.46479,1.43116,1,74.0,74.0
0.27614,0.37658,1.18966,1,74.1,74.1
0.24934,0.28969,0.95195,1,74.2,74.2
0.21111,0.20409,0.72213,1,74.3,74.3
0.1654,0.11977,0.50425,1,74.4,74.4
0.11613,0.0367,0.30241,1,74.5,74.5
0.06724,-0.04515,0.12067,1,74.6,74.6
0.02267,-0.12579,-0.03689,1,74.7,74.7
-0.01364,-0.20525,-0.16619,1,74.8,74.8
-0.03777,-0.28356,-0.26315,1,74.9,74.9
-0.04576,-0.36073,-0.32369,1,75.0,75.0
-0.0349,-0.4367,-0.3452,1,75.1,75.1
-0.00725,-0.51104,-0.33086,1,75.2,75.2
0.0339,-0.58323,-0.28534,1,75.3,75.3
0.08526,-0.65276,-0.21329,1,75.4,75.4
0.14357,-0.71911,-0.11934,1,75.5,75.5
0.20553,-0.78176,-0.00816,1,75.6,75.6
0.26786,-0.84019,0.11559,1,75.7,75.7
0.32729,-0.89389,0.24728,1,75.8,75.8
0.38053,-0.94234,0.38225,1,75.9,75.9
0.4243,-0.98501,0.51584,1,76.0,76.0
0.45605,-1.02159,0.64387,1,76.1,76.1
0.47616,-1.05247,0.76397,1,76.2,76.2
0.48572,-1.07824,0.87425,1,76.3,76.3
0.48584,-1.09948,0.9728,1,76.4,76.4
0.47763,-1.11679,1.05773,1,76.5,76.5
0.46218,-1.13075,1.12713,1,76.6,76.6
0.44061,-1.14194,1.1791,1,76.7,76.7
0.41401,-1.15096,1.21175,1,76.8,76.8
0.3835,-1.1584,1.22318,1,76.9,76.9
0.35016,-1.16484,1.21147,1,77.0,77.0
0.31507,-1.17069,1.17591,1,77.1,77.1
0.27905,-1.17567,1.12043,1,77.2,77.2
0.24291,-1.1793,1.05013,1,77.3,77.3
0.20744,-1.18113,0.97013,1,77.4,77.4
0.17341,-1.1807,0.88552,1,77.5,77.5
0.14164,-1.17754,0.80142,1,77.6,77.6
0.11291,-1.17118,0.72293,1,77.7,77.7
0.08802,-1.16116,0.65515,1,77.8,77.8
0.06774,-1.14702,0.6032,1,77.9,77.9
0.05289,-1.1283,0.57217,1,78.0,78.0
0.04401,-1.10468,0.56568,1,78.1,78.1
0.0407,-1.07646,0.58136,1,78.2,78.2
0.04235,-1.0441,0.61534,1,78.3,78.3
0.0483,-1.00806,0.66374,1,78.4,78.4
0.05794,-0.96878,0.7227,1,78.5,78.5
0.07063,-0.92672,0.78834,1,78.6,78.6
0.08573,-0.88234,0.85681,1,78.7,78.7
0.10262,-0.83609,0.92423,1,78.8,78.8
0.12067,-0.78842,0.98673,1,78.9,78.9
0.13924,-0.73979,1.04044,1,79.0,79.0
0.15779,-0.69068,1.08239,1,79.1,79.1
0.17619,-0.64168,1.11323,1,79.2,79.2
0.19441,-0.59341,1.13449,1,79.3,79.3
0.21238,-0.54649,1.14771,1,79.4,79.4
0.23008,-0.50153,1.15443,1,79.5,79.5
0.24746,-0.45915,1.1562,1,79.6,79.6
0.26449,-0.41997,1.15454,1,79.7,79.7
0.28111,-0.38461,1.151,1,79.8,79.8
0.29729,-0.35369,1.14713,1,79.9,79.9
0.31299,-0.32783,1.14445,1,80.0,80.0
0.32818,-0.30743,1.14416,1,80.1,80.1
0.34291,-0.29208,1.14603,1,80.2,80.2
0.35724,-0.28115,1.1495,1,80.3,80.3
0.37123,-0.27403,1.15399,1,80.4,80.4
0.38494,-0.27007,1.15894,1,80.5,80.5
0.39845,-0.26866,1.16376,1,80.6,80.6
0.4118,-0.26918,1.16788,1,80.7,80.7
0.42507,-0.27099,1.17074,1,80.8,80.8
0.43831,-0.27347,1.17176,1,80.9,80.9
0.45159,-0.276,1.17037,1,81.0,81.0
0.46495,-0.27808,1.16617,1,81.1,81.1
0.47834,-0.27972,1.1595,1,81.2,81.2
0.4917,-0.28106,1.15084,1,81.3,81.3
0.50496,-0.28225,1.14071,1,81.4,81.4
0.51804,-0.28342,1.1296,1,81.5,81.5
0.53089,-0.28471,1.11802,1,81.6,81.6
0.54342,-0.28626,1.10647,1,81.7,81.7
0.55559,-0.28822,1.09545,1,81.8,81.8
0.56731,-0.29072,1.08547,1,81.9,81.9
0.57853,-0.2939,1.07701,1,82.0,82.0
0.58915,-0.29779,1.07041,1,82.1,82.1
0.59907,-0.30188,1.06524,1,82.2,82.2
0.60816,-0.30556,1.06089,1,82.3,82.3
0.61629,-0.30822,1.05675,1,82.4,82.4
0.62333,-0.30924,1.05222,1,82.5,82.5
0.62916,-0.308,1.04668,1,82.6,82.6
0.63364,-0.30389,1.03953,1,82.7,82.7
0.63666,-0.2963,1.03016,1,82.8,82.8
0.63808,-0.2846,1.01796,1,82.9,82.9
0.63777,-0.26819,1.00232,1,83.0,83.0
0.63566,-0.24671,0.98286,1,83.1,83.1
0.63183,-0.22092,0.9601,1,83.2,83.2
0.62644,-0.19184,0.93481,1,83.3,83.3
0.61961,-0.16049,0.90772,1,83.4,83.4
0.61149,-0.12789,0.8796,1,83.5,83.5
0.60222,-0.09507,0.8512,1,83.6,83.6
0.59194,-0.06304,0.82326,1,83.7,83.7
0.58079,-0.03283,0.79653,1,83.8,83.8
0.56891,-0.00546,0.77179,1,83.9,83.9
0.55644,0.01805,0.74976,1,84.0,84.0
0.54353,0.03696,0.73098,1,84.1,84.1
0.53042,0.05162,0.71505,1,84.2,84.2
0.51735,0.06268,0.70135,1,84.3,84.3
0.50455,0.07077,0.68924,1,84.4,84.4
0.49228,0.07654,0.67811,1,84.5,84.5
0.48076,0.08062,0.66732,1,84.6,84.6
0.47026,0.08365,0.65626,1,84.7,84.7
0.461,0.08627,0.64429,1,84.8,84.8
0.45324,0.08913,0.63079,1,84.9,84.9
0.44721,0.09285,0.61514,1,85.0,85.0
0.44307,0.09795,0.59689,1,85.1,85.1
0.44062,0.10437,0.57632,1,85.2,85.2
0.43955,0.11193,0.55388,1,85.3,85.3
0.43957,0.12043,0.53005,1,85.4,85.4
0.44039,0.12969,0.50529,1,85.5,85.5
0.44171,0.13953,0.48004,1,85.6,85.6
0.44324,0.14976,0.45478,1,85.7,85.7
0.44468,0.16019,0.42996,1,85.8,85.8
0.44573,0.17063,0.40604,1,85.9,85.9
0.44611,0.1809,0.3835,1,86.0,86.0
0.44558,0.19083,0.36265,1,86.1,86.1
0.4442,0.2004,0.34337,1,86.2,86.2
0.44212,0.20958,0.32537,1,86.3,86.3
0.43947,0.21836,0.3084,1,86.4,86.4
0.43638,0.22674,0.29219,1,86.5,86.5
0.43298,0.2347,0.27646,1,86.6,86.6
0.42941,0.24223,0.26096,1,86.7,86.7
0.4258,0.24932,0.24541,1,86.8,86.8
0.42228,0.25595,0.22954,1,86.9,86.9
0.419,0.26212,0.2131,1,87.0,87.0
0.41602,0.26782,0.19588,1,87.1,87.1
0.41322,0.27304,0.17799,1,87.2,87.2
0.4104,0.27782,0.15961,1,87.3,87.3
0.40736,0.28215,0.14092,1,87.4,87.4
0.40392,0.28604,0.12209,1,87.5,87.5
0.39988,0.28952,0.10332,1,87.6,87.6
0.39505,0.29258,0.08476,1,87.7,87.7
0.38925,0.29524,0.06661,1,87.8,87.8
0.38227,0.29752,0.04905,1,87.9,87.9
0.37393,0.29941,0.03224,1,88.0,88.0
0.36417,0.3009,0.01631,1,88.1,88.1
0.35348,0.30179,0.00113,1,88.2,88.2
0.34246,0.30185,-0.01348,1,88.3,88.3
0.33175,0.30085,-0.02774,1,88.4,88.4
0.32196,0.29855,-0.04181,1,88.5,88.5
0.3137,0.29473,-0.05591,1,88.6,88.6
0.3076,0.28916,-0.07021,1,88.7,88.7
0.30428,0.28159,-0.0849,1,88.8,88.8
0.30435,0.2718,-0.10019,1,88.9,88.9
0.30843,0.25956,-0.11625,1,89.0,89.0
0.31685,0.24477,-0.13322,1,89.1,89.1
0.32875,0.22781,-0.15092,1,89.2,89.2
0.34299,0.20922,-0.16913,1,89.3,89.3
0.35843,0.18953,-0.18761,1,89.4,89.4
0.37391,0.16925,-0.20613,1,89.5,89.5
0.3883,0.14892,-0.22445,1,89.6,89.6
0.40044,0.12906,-0.24235,1,89.7,89.7
0.40918,0.1102,-0.25958,1,89.8,89.8
0.4134,0.09286,-0.27592,1,89.9,89.9
0.41192,0.07757,-0.29113,1,90.0,90.0
0.40396,0.06473,-0.30506,1,90.1,90.1
0.39005,0.05429,-0.31788,1,90.2,90.2
0.37108,0.04607,-0.32985,1,90.3,90.3
0.34792,0.03988,-0.34123,1,90.4,90.4
0.32146,0.03556,-0.35226,1,90.5,90.5
0.29259,0.03291,-0.3632,1,90.6,90.6
0.26217,0.03177,-0.3743,1,90.7,90.7
0.2311,0.03195,-0.38583,1,90.8,90.8
0.20026,0.03328,-0.39802,1,90.9,90.9
0.17053,0.03557,-0.41115,1,91.0,91.0
0.14257,0.03869,-0.42539,1,91.1,91.1
0.11616,0.04258,-0.44064,1,91.2,91.2
0.09089,0.04724,-0.45675,1,91.3,91.3
0.06631,0.05267,-0.47354,1,91.4,91.4
0.042,0.05886,-0.49086,1,91.5,91.5
0.01752,0.06579,-0.50852,1,91.6,91.6
-0.00755,0.07347,-0.52638,1,91.7,91.7
-0.03366,0.08188,-0.54427,1,91.8,91.8
-0.06122,0.09102,-0.56202,1,91.9,91.9
-0.09068,0.10087,-0.57946,1,92.0,92.0
-0.1223,0.11144,-0.5965,1,92.1,92.1
-0.15574,0.12279,-0.61334,1,92.2,92.2
-0.19049,0.13497,-0.63025,1,92.3,92.3
-0.22605,0.14806,-0.64751,1,92.4,92.4
-0.26192,0.1621,-0.66537,1,92.5,92.5
-0.29759,0.17718,-0.68412,1,92.6,92.6
-0.33255,0.19335,-0.70402,1,92.7,92.7
-0.36631,0.21067,-0.72535,1,92.8,92.8
-0.39836,0.22921,-0.74836,1,92.9,92.9
-0.42818,0.24904,-0.77335,1,93.0,93.0
-0.4554,0.27016,-0.80041,1,93.1,93.1
-0.48007,0.29242,-0.82903,1,93.2,93.2
-0.50237,0.31562,-0.85853,1,93.3,93.3
-0.52247,0.33955,-0.88825,1,93.4,93.4
-0.54055,0.36399,-0.91749,1,93.5,93.5
-0.55678,0.38875,-0.94559,1,93.6,93.6
-0.57133,0.41362,-0.97187,1,93.7,93.7
-0.58438,0.43839,-0.99566,1,93.8,93.8
-0.59611,0.46285,-1.01627,1,93.9,93.9
-0.60668,0.48681,-1.03304,1,94.0,94.0
-0.61623,0.51006,-1.04553,1,94.1,94.1
-0.6247,0.53247,-1.05426,1,94.2,94.2
-0.63198,0.55393,-1.06001,1,94.3,94.3
-0.63796,0.57432,-1.06353,1,94.4,94.4
-0.64254,0.59352,-1.0656,1,94.5,94.5
-0.64561,0.61142,-1.06698,1,94.6,94.6
-0.64707,0.62788,-1.06845,1,94.7,94.7
-0.64681,0.64281,-1.07076,1,94.8,94.8
-0.64473,0.65607,-1.07469,1,94.9,94.9
-0.64071,0.66756,-1.081,1,95.0,95.0
-0.63478,0.67717,-1.09026,1,95.1,95.1
-0.62748,0.68491,-1.10218,1,95.2,95.2
-0.61947,0.6908,-1.11628,1,95.3,95.3
-0.61141,0.69486,-1.13207,1,95.4,95.4
-0.60396,0.69712,-1.14908,1,95.5,95.5
-0.59778,0.69759,-1.16681,1,95.6,95.6
-0.59355,0.6963,-1.18479,1,95.7,95.7
-0.59192,0.69327,-1.20252,1,95.8,95.8
-0.59355,0.68852,-1.21953,1,95.9,95.9
-0.59911,0.68209,-1.23532,1,96.0,96.0
-0.60905,0.67401,-1.24953,1,96.1,96.1
-0.62301,0.6645,-1.26223,1,96.2,96.2
-0.64041,0.65378,-1.27359,1,96.3,96.3
-0.66066,0.64207,-1.28379,1,96.4,96.4
-0.68321,0.62962,-1.29302,1,96.5,96.5
-0.70746,0.61665,-1.30145,1,96.6,96.6
-0.73285,0.60339,-1.30928,1,96.7,96.7
-0.7588,0.59006,-1.31667,1,96.8,96.8
-0.78474,0.57691,-1.32381,1,96.9,96.9
-0.81007,0.56416,-1.33087,1,97.0,97.0
-0.83426,0.55195,-1.33805,1,97.1,97.1
-0.85681,0.54003,-1.34557,1,97.2,97.2
-0.87725,0.52804,-1.35363,1,97.3,97.3
-0.89512,0.51566,-1.36245,1,97.4,97.4
-0.90994,0.50254,-1.37227,1,97.5,97.5
-0.92124,0.48832,-1.38329,1,97.6,97.6
-0.92856,0.47268,-1.39574,1,97.7,97.7
-0.93142,0.45526,-1.40984,1,97.8,97.8
-0.92936,0.43572,-1.42581,1,97.9,97.9
-0.92191,0.41371,-1.44386,1,98.0,98.0
-0.90877,0.38902,-1.46411,1,98.1,98.1
-0.89037,0.36189,-1.4863,1,98.2,98.2
-0.8673,0.33267,-1.51005,1,98.3,98.3
-0.84016,0.30174,-1.53498,1,98.4,98.4
-0.80956,0.26945,-1.56072,1,98.5,98.5
-0.77609,0.23616,-1.5869,1,98.6,98.6
-0.74035,0.20225,-1.61314,1,98.7,98.7
-0.70295,0.16807,-1.63907,1,98.8,98.8
-0.66447,0.13398,-1.66431,1,98.9,98.9
-0.62552,0.10036,-1.6885,1,99.0,99.0
-0.58664,0.06749,-1.71126,1,99.1,99.1
-0.54819,0.03542,-1.73223,1,99.2,99.2
-0.51045,0.00414,-1.75108,1,99.3,99.3
-0.47372,-0.02637,-1.76744,1,99.4,99.4
-0.4383,-0.05614,-1.78097,1,99.5,99.5
-0.40448,-0.08518,-1.79133,1,99.6,99.6
-0.37256,-0.1135,-1.79816,1,99.7,99.7
-0.34283,-0.14113,-1.80111,1,99.8,99.8
-0.31558,-0.16808,-1.79983,1,99.9,99.9
-0.29111,-0.19438,-1.79398,1,100.0,100.0
-0.26962,-0.22007,-1.78334,1,100.1,100.1
-0.25093,-0.24536,-1.76826,1,100.2,100.2
-0.23474,-0.27048,-1.74921,1,100.3,100.3
-0.22079,-0.29566,-1.72668,1,100.4,100.4
-0.20878,-0.32114,-1.70114,1,100.5,100.5
-0.19844,-0.34716,-1.67308,1,100.6,100.6
-0.18948,-0.37395,-1.64297,1,100.7,100.7
-0.18162,-0.40175,-1.61129,1,100.8,100.8
-0.17457,-0.43078,-1.57853,1,100.9,100.9
-0.16807,-0.46129,-1.54516,1,101.0,101.0
-0.16189,-0.49339,-1.51157,1,101.1,101.1
-0.15609,-0.52669,-1.47779,1,101.2,101.2
-0.15081,-0.56068,-1.44375,1,101.3,101.3
-0.14617,-0.59486,-1.40937,1,101.4,101.4
-0.14232,-0.62873,-1.3746,1,101.5,101.5
-0.13936,-0.66176,-1.33936,1,101.6,101.6
-0.13745,-0.69346,-1.30358,1,101.7,101.7
-0.1367,-0.72332,-1.2672,1,101.8,101.8
-0.13725,-0.75082,-1.23015,1,101.9,101.9
-0.13922,-0.77547,-1.19236,1,102.0,102.0
-0.14281,-0.7969,-1.15374,1,102.1,102.1
-0.14843,-0.81531,-1.11411,1,102.2,102.2
-0.15653,-0.83104,-1.07325,1,102.3,102.3
-0.16759,-0.84445,-1.03095,1,102.4,102.4
-0.18206,-0.85588,-0.98701,1,102.5,102.5
-0.20042,-0.86568,-0.94122,1,102.6,102.6
-0.22313,-0.87419,-0.89338,1,102.7,102.7
-0.25064,-0.88176,-0.84326,1,102.8,102.8
-0.28344,-0.88875,-0.79066,1,102.9,102.9
-0.32198,-0.89548,-0.73538,1,103.0,103.0
-0.36643,-0.90231,-0.67726,1,103.1,103.1
-0.41578,-0.90957,-0.6164,1,103.2,103.2
